User ID,Gender,Age,Activity Level,Location,App Sessions,Distance Travelled (km),Calories Burned
1853,Female,24,Moderate,Rural,138,109,625
1854,Female,46,Active,Urban,152,111,307
1855,Female,45,Moderate,Rural,141,82,351
1856,Female,40,Sedentary,Suburban,56,55,233
1857,Male,27,Active,Urban,186,107,657
1858,Female,33,Moderate,Suburban,139,80,614
1859,Female,51,Active,Suburban,197,127,429
1860,Male,42,Active,Urban,189,181,607
1861,Female,19,Moderate,Suburban,120,101,527
1862,Male,22,Sedentary,Rural,67,45,298
1863,Male,31,Active,Urban,193,116,787
1864,Male,48,Sedentary,Urban,89,69,438
1865,Female,57,Sedentary,Urban,54,43,184
1866,Male,23,Moderate,Suburban,148,138,564
1867,Male,45,Moderate,Suburban,117,81,390
1868,Female,26,Active,Urban,177,132,605
1869,Female,23,Moderate,Rural,110,105,278
1870,Female,34,Active,Suburban,169,96,384
1871,Female,57,Active,Suburban,173,128,664
1872,Male,52,Sedentary,Suburban,66,37,185
1873,Female,29,Moderate,Rural,129,77,272
1874,Male,35,Moderate,Suburban,108,67,353
1875,Male,51,Active,Suburban,171,97,641
1876,Female,18,Sedentary,Rural,88,78,422
1877,Female,32,Moderate,Rural,100,76,453
1878,Female,35,Sedentary,Suburban,94,68,373
1879,Female,39,Sedentary,Urban,85,73,231
1880,Male,35,Active,Urban,187,176,400
1881,Female,18,Moderate,Rural,102,61,483
1882,Male,37,Moderate,Suburban,128,68,480
1883,Male,53,Moderate,Rural,107,71,281
1884,Female,55,Sedentary,Rural,90,79,401
1885,Female,42,Moderate,Urban,104,99,309
1886,Female,33,Active,Rural,152,91,623
1887,Male,37,Sedentary,Rural,57,40,246
1888,Male,55,Moderate,Suburban,137,92,582
1889,Male,50,Sedentary,Suburban,98,56,344
1890,Female,24,Sedentary,Rural,95,55,413
1891,Female,40,Sedentary,Rural,93,58,208
1892,Female,28,Active,Suburban,157,141,540
1893,Female,50,Moderate,Urban,127,77,561
1894,Female,57,Moderate,Suburban,128,114,259
1895,Female,22,Sedentary,Suburban,83,77,317
1896,Female,58,Moderate,Suburban,120,61,246
1897,Male,25,Sedentary,Suburban,60,41,154
1898,Male,34,Sedentary,Suburban,89,69,241
1899,Male,35,Sedentary,Urban,86,58,424
1900,Male,44,Active,Suburban,189,130,941
1901,Female,48,Moderate,Suburban,118,73,577
1902,Female,21,Sedentary,Urban,69,46,291
1903,Female,19,Moderate,Rural,144,92,368
1904,Male,22,Active,Urban,178,141,724
1905,Female,34,Active,Suburban,168,137,413
1906,Male,56,Sedentary,Rural,88,66,280
1907,Male,49,Active,Urban,151,106,659
1908,Male,46,Active,Rural,182,97,859
1909,Female,33,Active,Urban,183,158,580
1910,Female,18,Active,Urban,169,105,831
1911,Male,29,Active,Rural,178,91,377
1912,Male,36,Active,Rural,169,136,686
1913,Female,26,Moderate,Rural,109,92,318
1914,Male,24,Active,Rural,189,113,607
1915,Female,47,Moderate,Suburban,122,71,379
1916,Male,32,Sedentary,Urban,78,74,308
1917,Female,21,Active,Suburban,188,155,784
1918,Male,23,Active,Urban,172,168,726
1919,Female,55,Moderate,Suburban,118,93,247
1920,Male,52,Active,Suburban,188,118,380
1921,Female,19,Moderate,Urban,111,81,225
1922,Male,22,Moderate,Suburban,118,103,270
1923,Female,25,Active,Rural,199,114,477
1924,Male,47,Sedentary,Rural,60,40,147
1925,Male,36,Sedentary,Suburban,72,52,162
1926,Male,47,Sedentary,Suburban,60,33,193
1927,Male,48,Moderate,Urban,118,94,553
1928,Male,33,Moderate,Urban,142,109,399
1929,Male,55,Active,Suburban,190,154,721
1930,Female,39,Moderate,Urban,101,82,220
1931,Female,50,Sedentary,Rural,97,93,197
1932,Male,39,Active,Rural,168,145,616
1933,Female,25,Sedentary,Rural,55,41,122
1934,Male,54,Active,Urban,171,88,343
1935,Male,29,Sedentary,Urban,52,39,133
1936,Female,22,Active,Urban,153,123,348
1937,Male,42,Sedentary,Urban,78,71,296
1938,Male,46,Moderate,Suburban,146,100,328
1939,Female,30,Sedentary,Suburban,77,64,370
1940,Male,43,Active,Suburban,179,94,579
1941,Male,39,Sedentary,Suburban,58,34,272
1942,Female,46,Moderate,Rural,122,66,585
1943,Female,29,Active,Urban,151,127,371
1944,Male,45,Moderate,Rural,141,74,301
1945,Male,26,Sedentary,Urban,61,35,223
1946,Male,27,Active,Suburban,157,135,618
1947,Male,59,Sedentary,Rural,99,91,447
1948,Male,43,Active,Urban,188,133,662
1949,Male,53,Moderate,Suburban,102,69,443
1950,Male,57,Moderate,Urban,107,82,242
1951,Female,28,Moderate,Urban,105,53,296
1952,Male,23,Sedentary,Suburban,93,75,231
1953,Male,21,Active,Rural,188,102,806
1954,Female,44,Moderate,Urban,143,119,620
1955,Male,41,Sedentary,Suburban,64,52,317
1956,Male,22,Sedentary,Urban,63,41,200
1957,Female,20,Active,Urban,169,96,574
1958,Male,24,Moderate,Urban,129,106,436
1959,Female,41,Sedentary,Rural,87,50,416
1960,Female,39,Moderate,Rural,136,131,566
1961,Female,29,Active,Rural,157,139,523
1962,Female,52,Moderate,Rural,138,82,327
1963,Female,34,Moderate,Suburban,117,114,512
1964,Female,20,Sedentary,Rural,53,35,244
1965,Female,28,Sedentary,Urban,69,52,202
1966,Male,23,Active,Suburban,180,91,464
1967,Female,53,Active,Urban,198,167,655
1968,Female,34,Active,Rural,176,126,852
1969,Male,39,Sedentary,Urban,98,51,349
1970,Male,18,Active,Urban,190,159,501
1971,Female,20,Active,Urban,165,139,364
1972,Female,33,Sedentary,Urban,68,49,168
1973,Female,52,Active,Rural,180,111,723
1974,Female,31,Sedentary,Urban,69,39,300
1975,Male,24,Active,Urban,188,96,471
1976,Male,43,Sedentary,Urban,62,46,137
1977,Female,48,Moderate,Urban,140,77,646
1978,Male,41,Sedentary,Rural,68,47,338
1979,Male,36,Sedentary,Urban,99,83,258
1980,Male,54,Sedentary,Suburban,85,44,386
1981,Male,18,Active,Suburban,162,160,671
1982,Female,42,Sedentary,Urban,94,73,389
1983,Male,27,Sedentary,Urban,67,40,268
1984,Male,35,Active,Rural,198,120,753
1985,Female,59,Moderate,Suburban,146,81,351
1986,Male,18,Sedentary,Rural,91,84,412
1987,Female,46,Active,Urban,178,143,803
1988,Female,30,Moderate,Suburban,136,109,300
1989,Male,21,Sedentary,Suburban,77,58,250
1990,Male,29,Moderate,Rural,125,99,456
1991,Female,36,Sedentary,Urban,51,36,134
1992,Male,43,Sedentary,Suburban,64,44,128
1993,Female,55,Moderate,Rural,132,93,453
1994,Female,33,Moderate,Suburban,113,108,540
1995,Male,42,Moderate,Urban,148,118,499
1996,Female,27,Sedentary,Urban,55,45,129
1997,Female,54,Sedentary,Urban,97,68,446
1998,Male,45,Active,Rural,169,141,510
1999,Male,45,Active,Urban,182,92,909
2000,Female,42,Active,Rural,175,119,519
2001,Male,42,Sedentary,Suburban,79,39,267
2002,Female,29,Moderate,Urban,107,53,323
2003,Male,25,Active,Rural,159,110,368
2004,Female,53,Sedentary,Rural,89,45,208
2005,Male,56,Moderate,Rural,103,62,492
2006,Male,41,Active,Urban,190,117,540
2007,Male,40,Moderate,Rural,107,101,293
2008,Male,54,Moderate,Urban,114,97,331
2009,Male,28,Active,Urban,175,164,873
2010,Female,34,Active,Suburban,176,155,765
2011,Female,45,Sedentary,Suburban,53,47,200
2012,Male,20,Moderate,Urban,133,121,411
2013,Female,19,Active,Suburban,196,169,777
2014,Male,46,Active,Rural,158,94,529
2015,Female,51,Moderate,Urban,111,59,388
2016,Female,31,Moderate,Suburban,114,101,299
2017,Female,50,Moderate,Rural,123,111,392
2018,Male,35,Active,Urban,186,174,456
2019,Male,46,Active,Rural,198,137,538
2020,Female,19,Sedentary,Urban,98,51,379
2021,Female,28,Moderate,Suburban,144,128,354
2022,Female,48,Active,Rural,179,94,891
2023,Female,30,Active,Suburban,170,122,441
2024,Male,43,Moderate,Rural,105,80,319
2025,Male,51,Active,Rural,160,127,661
2026,Female,27,Moderate,Rural,138,74,305
2027,Male,29,Active,Rural,192,184,768
2028,Female,39,Moderate,Suburban,121,68,377
2029,Male,48,Moderate,Rural,133,73,405
2030,Female,36,Active,Suburban,192,151,414
2031,Male,41,Moderate,Rural,141,102,556
2032,Female,42,Sedentary,Urban,76,61,264
2033,Male,52,Sedentary,Urban,77,41,165
2034,Female,25,Moderate,Rural,122,80,603
2035,Male,22,Sedentary,Urban,77,38,258
2036,Female,39,Active,Rural,160,123,638
2037,Female,45,Active,Suburban,180,127,868
2038,Male,29,Moderate,Urban,108,59,468
2039,Male,50,Active,Rural,152,91,433
2040,Male,33,Active,Rural,185,162,660
2041,Female,43,Sedentary,Suburban,79,67,390
2042,Female,29,Active,Suburban,150,75,660
2043,Female,40,Active,Rural,156,144,567
2044,Male,43,Sedentary,Rural,85,80,200
2045,Female,58,Moderate,Rural,124,108,248
2046,Male,30,Moderate,Rural,137,104,386
2047,Female,40,Sedentary,Rural,52,37,123
2048,Female,48,Sedentary,Rural,79,48,388
2049,Female,53,Active,Suburban,164,145,601
2050,Male,44,Active,Urban,181,108,614
2051,Female,53,Moderate,Rural,129,96,407
2052,Female,59,Moderate,Rural,144,100,503
2053,Male,40,Sedentary,Suburban,53,43,205
2054,Female,55,Active,Urban,153,80,538
2055,Male,20,Sedentary,Suburban,88,74,182
2056,Female,47,Moderate,Suburban,111,64,378
2057,Female,49,Moderate,Rural,120,72,366
2058,Male,32,Sedentary,Rural,55,35,197
2059,Female,55,Active,Suburban,165,140,771
2060,Male,28,Active,Rural,160,115,568
2061,Male,19,Sedentary,Rural,50,45,199
2062,Female,43,Moderate,Rural,136,73,413
2063,Female,51,Sedentary,Urban,78,39,291
2064,Female,18,Sedentary,Urban,96,91,402
2065,Female,28,Active,Rural,172,160,754
2066,Female,22,Moderate,Suburban,139,104,447
2067,Male,43,Moderate,Urban,119,100,245
2068,Male,23,Active,Suburban,195,148,776
2069,Male,52,Moderate,Rural,103,94,426
2070,Male,22,Moderate,Suburban,149,92,468
2071,Male,26,Active,Suburban,177,169,367
2072,Female,45,Moderate,Urban,142,84,337
2073,Male,36,Moderate,Suburban,128,66,353
2074,Male,22,Sedentary,Suburban,58,36,120
2075,Female,40,Moderate,Urban,128,104,260
2076,Female,33,Sedentary,Rural,94,89,303
2077,Female,24,Sedentary,Suburban,93,58,403
2078,Female,31,Sedentary,Rural,58,32,184
2079,Male,39,Active,Rural,156,155,737
2080,Female,26,Active,Rural,187,97,677
2081,Male,40,Moderate,Urban,133,112,657
2082,Female,21,Sedentary,Rural,70,58,257
2083,Female,43,Moderate,Suburban,123,73,358
2084,Male,58,Moderate,Rural,114,113,316
2085,Male,23,Moderate,Rural,144,124,507
2086,Female,48,Moderate,Rural,138,99,326
2087,Male,34,Moderate,Suburban,146,111,500
2088,Female,26,Sedentary,Rural,99,83,283
2089,Female,44,Sedentary,Rural,56,48,121
2090,Male,23,Sedentary,Rural,77,76,339
2091,Male,23,Sedentary,Urban,92,74,346
2092,Male,21,Active,Suburban,171,93,697
2093,Female,20,Sedentary,Urban,57,51,171
2094,Male,41,Sedentary,Suburban,80,61,395
2095,Male,35,Sedentary,Rural,80,79,398
2096,Female,49,Active,Suburban,177,133,422
2097,Male,38,Moderate,Suburban,116,109,498
2098,Male,46,Active,Suburban,171,131,723
2099,Male,49,Sedentary,Suburban,85,52,238
2100,Male,42,Sedentary,Urban,63,52,288
2101,Female,29,Active,Suburban,181,127,577
2102,Male,26,Moderate,Urban,127,83,558
2103,Female,24,Active,Urban,182,129,808
2104,Female,31,Active,Rural,185,101,537
2105,Male,37,Sedentary,Suburban,74,53,268
2106,Female,37,Active,Rural,153,85,678
2107,Male,27,Active,Suburban,174,118,423
2108,Female,28,Active,Urban,170,111,723
2109,Male,56,Active,Urban,179,162,742
2110,Female,36,Active,Urban,158,81,684
2111,Female,36,Active,Suburban,191,113,899
2112,Female,23,Sedentary,Suburban,56,38,191
2113,Female,25,Sedentary,Suburban,85,45,379
2114,Female,18,Sedentary,Suburban,81,71,371
2115,Female,40,Sedentary,Suburban,88,86,420
2116,Male,57,Active,Rural,177,137,648
2117,Female,54,Active,Suburban,151,111,402
2118,Male,27,Active,Rural,151,93,370
2119,Female,19,Active,Suburban,193,108,885
2120,Male,53,Sedentary,Suburban,56,29,173
2121,Female,19,Sedentary,Suburban,63,55,258
2122,Female,32,Active,Suburban,169,137,669
2123,Female,37,Active,Urban,185,172,682
2124,Female,59,Active,Urban,159,129,600
2125,Female,38,Active,Rural,156,118,685
2126,Female,47,Moderate,Rural,111,100,318
2127,Female,41,Moderate,Suburban,112,108,289
2128,Female,19,Moderate,Suburban,102,61,295
2129,Male,55,Moderate,Suburban,112,101,475
2130,Male,39,Active,Suburban,184,155,421
2131,Female,46,Active,Urban,161,97,595
2132,Male,31,Active,Rural,166,121,417
2133,Female,22,Moderate,Rural,112,100,351
2134,Male,41,Moderate,Rural,137,86,420
2135,Female,43,Active,Urban,170,108,497
2136,Male,19,Moderate,Suburban,127,110,363
2137,Male,51,Sedentary,Urban,87,59,228
2138,Female,40,Moderate,Urban,108,66,485
2139,Male,58,Moderate,Rural,125,113,334
2140,Female,52,Moderate,Urban,143,81,592
2141,Female,32,Moderate,Rural,141,131,700
2142,Male,20,Active,Urban,197,192,791
2143,Female,29,Sedentary,Rural,98,53,340
2144,Male,55,Active,Rural,170,98,598
2145,Male,34,Moderate,Suburban,130,111,276
2146,Male,55,Moderate,Rural,125,78,433
2147,Male,44,Moderate,Urban,118,85,306
2148,Male,36,Moderate,Rural,125,66,379
2149,Male,38,Moderate,Urban,115,101,432
2150,Female,57,Sedentary,Rural,88,66,402
2151,Male,41,Active,Suburban,155,141,534
2152,Male,41,Moderate,Suburban,117,112,300
2153,Male,36,Sedentary,Urban,68,43,274
2154,Female,48,Active,Rural,181,173,457
2155,Female,57,Active,Urban,192,132,631
2156,Female,37,Active,Suburban,153,88,375
2157,Male,32,Moderate,Urban,128,121,511
2158,Male,57,Moderate,Urban,101,74,355
2159,Male,52,Sedentary,Rural,75,74,299
2160,Female,52,Sedentary,Suburban,59,51,249
2161,Female,50,Active,Suburban,165,144,499
2162,Female,57,Moderate,Rural,132,78,565
2163,Male,58,Active,Rural,193,108,508
2164,Male,35,Active,Rural,163,88,543
2165,Female,34,Sedentary,Suburban,71,35,200
2166,Male,25,Moderate,Suburban,148,134,551
2167,Female,37,Sedentary,Rural,72,40,228
2168,Female,28,Moderate,Urban,149,109,445
2169,Female,47,Active,Suburban,192,103,601
2170,Male,44,Active,Rural,190,119,751
2171,Female,56,Active,Rural,191,101,496
2172,Female,31,Moderate,Urban,121,120,438
2173,Male,59,Active,Rural,187,104,929
2174,Male,32,Moderate,Urban,113,62,277
2175,Female,29,Moderate,Urban,145,112,419
2176,Male,37,Sedentary,Suburban,98,79,295
2177,Male,34,Active,Rural,163,108,436
2178,Male,57,Sedentary,Suburban,81,67,237
2179,Male,43,Moderate,Suburban,112,77,393
2180,Female,31,Active,Suburban,197,126,856
2181,Male,42,Active,Rural,189,161,538
2182,Female,43,Moderate,Rural,145,80,327
2183,Male,42,Active,Rural,165,107,583
2184,Male,42,Moderate,Suburban,142,123,566
2185,Female,44,Active,Urban,160,105,653
2186,Male,29,Active,Suburban,150,85,457
2187,Male,37,Moderate,Urban,123,110,377
2188,Female,33,Sedentary,Rural,71,42,252
2189,Female,42,Moderate,Rural,115,89,303
2190,Female,44,Active,Suburban,151,78,516
2191,Male,35,Moderate,Urban,126,95,476
2192,Male,27,Moderate,Rural,140,101,474
2193,Male,47,Moderate,Rural,112,83,437
2194,Female,18,Active,Suburban,168,114,547
2195,Male,21,Sedentary,Suburban,73,67,154
2196,Female,40,Sedentary,Suburban,68,56,160
2197,Female,24,Active,Urban,182,136,791
2198,Female,47,Sedentary,Urban,51,46,168
2199,Female,43,Moderate,Rural,127,118,331
2200,Female,18,Moderate,Suburban,123,116,551
2201,Male,46,Sedentary,Rural,86,45,194
2202,Female,42,Sedentary,Urban,83,49,247
2203,Female,57,Sedentary,Rural,51,46,216
2204,Female,43,Moderate,Rural,134,97,509
2205,Female,34,Moderate,Suburban,113,100,529
2206,Male,48,Active,Rural,177,162,857
2207,Male,25,Active,Suburban,173,97,348
2208,Male,22,Moderate,Rural,105,99,221
2209,Female,18,Moderate,Rural,119,116,371
2210,Male,32,Active,Urban,169,97,521
2211,Male,53,Active,Urban,190,143,487
2212,Female,24,Moderate,Rural,100,69,413
2213,Female,44,Sedentary,Rural,89,74,208
2214,Female,52,Moderate,Suburban,127,74,525
2215,Female,44,Sedentary,Urban,82,75,207
2216,Female,37,Moderate,Urban,103,60,431
2217,Male,35,Active,Rural,190,97,559
2218,Male,57,Active,Suburban,180,154,364
2219,Male,19,Active,Urban,154,142,322
2220,Male,47,Moderate,Rural,100,70,300
2221,Male,55,Moderate,Rural,106,63,429
2222,Female,47,Moderate,Rural,141,135,631
2223,Male,24,Sedentary,Rural,63,54,258
2224,Male,56,Moderate,Rural,130,112,547
2225,Male,30,Sedentary,Urban,83,50,260
2226,Male,50,Sedentary,Urban,76,55,156
2227,Male,57,Sedentary,Suburban,66,43,328
2228,Female,47,Active,Rural,187,146,421
2229,Female,47,Sedentary,Suburban,86,63,387
2230,Male,40,Sedentary,Rural,79,54,206
2231,Female,41,Active,Rural,190,116,654
2232,Male,37,Sedentary,Rural,98,85,398
2233,Male,45,Moderate,Suburban,132,124,352
2234,Female,36,Moderate,Rural,105,62,236
2235,Female,30,Active,Suburban,157,122,344
2236,Female,33,Active,Urban,176,150,779
2237,Male,32,Sedentary,Rural,90,49,258
2238,Male,28,Sedentary,Suburban,51,39,121
2239,Male,29,Sedentary,Urban,52,35,142
2240,Female,39,Active,Rural,159,88,485
2241,Female,42,Sedentary,Urban,62,51,167
2242,Male,20,Moderate,Rural,131,94,646
2243,Female,41,Moderate,Suburban,111,98,256
2244,Female,42,Sedentary,Rural,73,45,192
2245,Male,26,Active,Rural,173,142,834
2246,Female,45,Moderate,Suburban,117,114,305
2247,Female,47,Active,Suburban,195,139,466
2248,Male,24,Moderate,Suburban,115,70,238
2249,Male,28,Sedentary,Rural,58,47,184
2250,Male,27,Sedentary,Urban,96,58,229
2251,Female,20,Active,Suburban,159,94,794
2252,Male,36,Sedentary,Urban,54,44,149
2253,Female,19,Active,Suburban,191,138,818
2254,Male,34,Active,Suburban,184,127,647
2255,Male,46,Moderate,Rural,111,93,512
2256,Male,19,Moderate,Suburban,149,113,319
2257,Female,33,Sedentary,Urban,96,95,433
2258,Male,27,Active,Rural,160,145,713
2259,Male,21,Moderate,Suburban,142,139,377
2260,Female,43,Sedentary,Urban,70,67,292
2261,Female,41,Sedentary,Rural,95,93,345
2262,Male,29,Moderate,Urban,115,101,424
2263,Male,38,Sedentary,Rural,94,65,455
2264,Male,59,Moderate,Rural,118,107,502
2265,Female,33,Active,Rural,152,136,753
2266,Female,53,Sedentary,Suburban,95,72,434
2267,Male,52,Active,Rural,166,116,829
2268,Male,26,Moderate,Suburban,114,68,435
2269,Male,23,Active,Suburban,188,99,741
2270,Male,18,Moderate,Suburban,107,104,525
2271,Female,31,Sedentary,Suburban,68,52,339
2272,Female,41,Sedentary,Rural,58,37,208
2273,Female,27,Sedentary,Suburban,76,42,177
2274,Male,35,Active,Urban,179,166,454
2275,Male,26,Active,Urban,184,166,804
2276,Female,44,Active,Rural,153,108,560
2277,Male,36,Moderate,Suburban,105,79,411
2278,Female,53,Sedentary,Urban,85,67,391
2279,Male,20,Active,Urban,171,137,538
2280,Male,55,Moderate,Suburban,101,82,393
2281,Male,26,Active,Suburban,170,119,769
2282,Female,27,Moderate,Rural,121,110,263
2283,Male,26,Sedentary,Urban,55,51,229
2284,Male,34,Active,Rural,182,129,772
2285,Female,59,Sedentary,Urban,67,56,316
2286,Male,55,Active,Suburban,189,133,602
2287,Male,37,Moderate,Urban,128,73,590
2288,Female,24,Sedentary,Urban,59,54,181
2289,Male,21,Active,Urban,178,106,764
2290,Female,27,Active,Suburban,170,135,434
2291,Male,38,Sedentary,Suburban,71,43,232
2292,Male,31,Moderate,Urban,124,86,466
2293,Female,42,Sedentary,Urban,59,58,240
2294,Male,34,Active,Suburban,153,96,685
2295,Female,45,Sedentary,Suburban,79,71,200
2296,Male,31,Sedentary,Suburban,75,38,236
2297,Female,30,Moderate,Urban,130,68,306
2298,Male,51,Moderate,Rural,119,83,282
2299,Male,58,Sedentary,Rural,50,46,105
2300,Male,20,Moderate,Suburban,106,103,407
2301,Male,21,Moderate,Rural,117,112,530
2302,Male,32,Active,Urban,192,164,408
2303,Female,37,Moderate,Rural,100,83,382
2304,Male,25,Sedentary,Rural,52,47,184
2305,Female,22,Sedentary,Rural,81,63,291
2306,Female,19,Active,Suburban,150,82,408
2307,Male,45,Active,Urban,195,149,433
2308,Male,39,Active,Suburban,158,106,462
2309,Male,26,Sedentary,Rural,69,40,321
2310,Female,45,Sedentary,Suburban,84,60,376
2311,Male,18,Moderate,Urban,139,131,359
2312,Male,53,Active,Urban,156,104,350
2313,Male,59,Moderate,Urban,129,86,341
2314,Male,19,Moderate,Urban,122,86,546
2315,Male,55,Sedentary,Rural,63,46,220
2316,Male,43,Moderate,Rural,126,125,627
2317,Female,48,Active,Rural,158,101,432
2318,Male,58,Active,Rural,159,125,567
2319,Female,36,Sedentary,Rural,72,45,209
2320,Female,48,Sedentary,Suburban,86,82,337
2321,Male,26,Sedentary,Urban,50,40,181
2322,Male,20,Active,Rural,184,162,475
2323,Female,55,Sedentary,Urban,91,66,362
2324,Male,23,Active,Urban,174,128,498
2325,Male,24,Moderate,Rural,108,80,418
2326,Male,58,Sedentary,Rural,76,65,208
2327,Male,42,Sedentary,Urban,67,66,146
2328,Female,42,Sedentary,Urban,95,76,473
2329,Female,18,Active,Urban,171,114,386
2330,Female,39,Moderate,Suburban,137,87,370
2331,Male,37,Sedentary,Suburban,96,85,250
2332,Female,30,Moderate,Urban,114,71,451
2333,Female,57,Sedentary,Suburban,63,40,314
2334,Female,38,Active,Urban,157,134,719
2335,Male,40,Moderate,Urban,137,88,657
2336,Male,58,Moderate,Rural,127,111,469
2337,Male,50,Sedentary,Urban,88,87,326
2338,Male,26,Moderate,Rural,103,96,427
2339,Male,46,Active,Rural,197,125,488
2340,Female,49,Moderate,Urban,132,115,346
2341,Female,28,Moderate,Suburban,109,78,382
2342,Male,53,Moderate,Urban,112,61,509
2343,Male,46,Moderate,Urban,122,96,579
2344,Female,48,Sedentary,Suburban,57,43,252
2345,Female,31,Sedentary,Rural,50,46,245
2346,Male,42,Moderate,Suburban,135,77,609
2347,Male,43,Moderate,Urban,109,101,534
2348,Male,39,Active,Urban,159,138,687
2349,Female,26,Sedentary,Suburban,71,45,240
2350,Female,50,Sedentary,Suburban,58,43,198
2351,Male,40,Sedentary,Suburban,86,48,399
2352,Male,52,Moderate,Rural,143,139,416
